Symbol,Price,Time
TRUALT.NS,411.15,2026-01-02 22:56:47
TSFINV.NS,458.9,2026-01-02 22:56:47
TTKHLTCARE.NS,1028.5,2026-01-02 22:56:48
TTKPRESTIG.NS,614.2,2026-01-02 22:56:48
TTL.NS,8.42,2026-01-02 22:56:48
TTML.NS,49.79,2026-01-02 22:56:49
TVSELECT.NS,445.75,2026-01-02 22:56:49
TVSHLTD.NS,14626.0,2026-01-02 22:56:49
TVSMOTOR.NS,3847.8,2026-01-02 22:56:49
TVSSCS.NS,114.27,2026-01-02 22:56:52
TVSSRICHAK.NS,4343.9,2026-01-02 22:56:52
TVTODAY.NS,140.58,2026-01-02 22:56:52
TVVISION.NS,7.86,2026-01-02 22:56:53
UBL.NS,1596.4,2026-01-02 22:56:53
UCAL.NS,110.84,2026-01-02 22:56:53
UCOBANK.NS,30.51,2026-01-02 22:56:53
UDS.NS,191.27,2026-01-02 22:56:54
UFBL.NS,216.11,2026-01-02 22:56:54
UFLEX.NS,498.6,2026-01-02 22:56:54
UFO.NS,81.77,2026-01-02 22:56:54
UGARSUGAR.NS,41.72,2026-01-02 22:56:55
UGROCAP.NS,176.58,2026-01-02 22:56:55
UJJIVANSFB.NS,55.71,2026-01-02 22:56:55
ULTRACEMCO.NS,11899.0,2026-01-02 22:56:55
UMAEXPORTS.NS,39.62,2026-01-02 22:56:56
UMESLTD.NS,4.98,2026-01-02 22:56:56
UMIYA-MRO.NS,87.62,2026-01-02 22:56:56
UNICHEMLAB.NS,441.8,2026-01-02 22:56:56
UNIDT.NS,201.41,2026-01-02 22:56:57
UNIECOM.NS,121.05,2026-01-02 22:56:57
UNIENTER.NS,145.57,2026-01-02 22:56:57
UNIINFO.NS,16.24,2026-01-02 22:56:58
UNIMECH.NS,911.05,2026-01-02 22:56:58
UNIONBANK.NS,156.7,2026-01-02 22:56:58
UNIPARTS.NS,497.05,2026-01-02 22:56:58
UNITDSPR.NS,1381.6,2026-01-02 22:56:59
UNITECH.NS,5.95,2026-01-02 22:56:59
UNITEDPOLY.NS,27.88,2026-01-02 22:56:59
UNITEDTEA.NS,458.1,2026-01-02 22:56:59
UNIVASTU.NS,69.1,2026-01-02 22:57:00
UNIVCABLES.NS,956.9,2026-01-02 22:57:00
UNIVPHOTO.NS,223.97,2026-01-02 22:57:00
UNOMINDA.NS,1321.2,2026-01-02 22:57:00
UPL.NS,804.65,2026-01-02 22:57:01
URAVIDEF.NS,188.99,2026-01-02 22:57:01
URBANCO.NS,132.7,2026-01-02 22:57:01
URJA.NS,11.37,2026-01-02 22:57:01
USHAMART.NS,451.3,2026-01-02 22:57:02
USK.NS,23.82,2026-01-02 22:57:02
UTIAMC.NS,1127.7,2026-01-02 22:57:02
UTKARSHBNK.NS,15.33,2026-01-02 22:57:02
UTLSOLAR.NS,224.71,2026-01-02 22:57:03
UTTAMSUGAR.NS,253.2,2026-01-02 22:57:03
UYFINCORP.NS,14.06,2026-01-02 22:57:03
V2RETAIL.NS,2438.5,2026-01-02 22:57:03
VADILALIND.NS,4861.7,2026-01-02 22:57:04
VAIBHAVGBL.NS,237.86,2026-01-02 22:57:04
VAISHALI.NS,8.74,2026-01-02 22:57:04
VAKRANGEE.NS,7.99,2026-01-02 22:57:04
VALIANTLAB.NS,69.39,2026-01-02 22:57:07
VALIANTORG.NS,278.05,2026-01-02 22:57:07
VARDHACRLC.NS,38.98,2026-01-02 22:57:07
VARDMNPOLY.NS,6.23,2026-01-02 22:57:07
VARROC.NS,610.8,2026-01-02 22:57:08
VASCONEQ.NS,46.65,2026-01-02 22:57:08
VASWANI.NS,60.06,2026-01-02 22:57:08
VBL.NS,493.8,2026-01-02 22:57:09
VCL.NS,2.24,2026-01-02 22:57:09
VEDL.NS,616.95,2026-01-02 22:57:09
VEEDOL.NS,1642.3,2026-01-02 22:57:09
VENKEYS.NS,1606.2,2026-01-02 22:57:10
VENTIVE.NS,748.15,2026-01-02 22:57:10
VENUSPIPES.NS,1206.8,2026-01-02 22:57:10
VENUSREM.NS,779.6,2026-01-02 22:57:10
VERANDA.NS,217.46,2026-01-02 22:57:11
VERTOZ.NS,69.8,2026-01-02 22:57:11
VESUVIUS.NS,481.45,2026-01-02 22:57:11
VETO.NS,114.38,2026-01-02 22:57:11
VGL.NS,152.23,2026-01-02 22:57:12
VGUARD.NS,330.75,2026-01-02 22:57:12
VHL.NS,3601.7,2026-01-02 22:57:12
VHLTD.NS,140.8,2026-01-02 22:57:12
VIDHIING.NS,337.8,2026-01-02 22:57:13
VIDYAWIRES.NS,50.13,2026-01-02 22:57:13
VIJAYA.NS,1059.2,2026-01-02 22:57:13
VIJIFIN.NS,2.74,2026-01-02 22:57:13
VIKASECO.NS,1.77,2026-01-02 22:57:14
VIKASLIFE.NS,1.93,2026-01-02 22:57:14
VIKRAMSOLR.NS,239.79,2026-01-02 22:57:14
VIKRAN.NS,99.17,2026-01-02 22:57:14
VIMTALABS.NS,610.2,2026-01-02 22:57:15
VINATIORGA.NS,1601.2,2026-01-02 22:57:15
VINCOFE.NS,160.68,2026-01-02 22:57:15
VINDHYATEL.NS,1417.6,2026-01-02 22:57:16
VINEET-RE.NS,2.45,2026-01-02 22:57:16
VINEETLAB.NS,34.41,2026-01-02 22:57:16
VINNY.NS,1.26,2026-01-02 22:57:16
VINYLINDIA.NS,240.8,2026-01-02 22:57:17
VIPCLOTHNG.NS,31.36,2026-01-02 22:57:17
VIPIND.NS,388.45,2026-01-02 22:57:17
VIPULLTD.NS,11.77,2026-01-02 22:57:17
VIRINCHI.NS,23.9,2026-01-02 22:57:18
VISAKAIND.NS,72.02,2026-01-02 22:57:18
VISASTEEL.NS,52.63,2026-01-02 22:57:18
VISHNU.NS,559.9,2026-01-02 22:57:18
VISHWARAJ.NS,6.92,2026-01-02 22:57:19
VIVIDHA.NS,0.63,2026-01-02 22:57:19
VIVIMEDLAB.NS,15.12,2026-01-02 22:57:19
VLEGOV.NS,19.83,2026-01-02 22:57:19
VLSFINANCE.NS,303.3,2026-01-02 22:57:22
VMART.NS,703.2,2026-01-02 22:57:22
VMM.NS,135.95,2026-01-02 22:57:22
VMSTMT.NS,54.91,2026-01-02 22:57:22
VOLTAMP.NS,7877.0,2026-01-02 22:57:23
VOLTAS.NS,1430.2,2026-01-02 22:57:23
VPRPL.NS,50.84,2026-01-02 22:57:23
VRAJ.NS,131.72,2026-01-02 22:57:24
VRLLOG.NS,268.55,2026-01-02 22:57:24
VSSL.NS,286.8,2026-01-02 22:57:24
VSTIND.NS,251.05,2026-01-02 22:57:24
VSTL.NS,136.63,2026-01-02 22:57:25
VSTTILLERS.NS,6129.5,2026-01-02 22:57:25
VTL.NS,436.1,2026-01-02 22:57:25
WAAREEENER.NS,2866.3,2026-01-02 22:57:25
WAAREEINDO.NS,512.6,2026-01-02 22:57:26
WAAREERTL.NS,976.65,2026-01-02 22:57:26
WABAG.NS,1291.6,2026-01-02 22:57:26
WAKEFIT.NS,179.31,2026-01-02 22:57:26
WALCHANNAG.NS,187.96,2026-01-02 22:57:27
WANBURY.NS,236.01,2026-01-02 22:57:27
WCIL.NS,120.17,2026-01-02 22:57:27
WEALTH.NS,925.15,2026-01-02 22:57:28
WEBELSOLAR.NS,88.48,2026-01-02 22:57:28
WEIZMANIND.NS,96.49,2026-01-02 22:57:28
WEL.NS,153.75,2026-01-02 22:57:28
WELCORP.NS,806.35,2026-01-02 22:57:29
WELENT.NS,509.95,2026-01-02 22:57:29
WELINV.NS,1309.7,2026-01-02 22:57:29
WELSPUNLIV.NS,132.42,2026-01-02 22:57:29
WENDT.NS,7860.5,2026-01-02 22:57:30
WESTLIFE.NS,538.65,2026-01-02 22:57:30
WEWIN.NS,45.96,2026-01-02 22:57:30
WEWORK.NS,618.55,2026-01-02 22:57:30
WHEELS.NS,884.7,2026-01-02 22:57:31
WHIRLPOOL.NS,904.55,2026-01-02 22:57:31
WILLAMAGOR.NS,31.0,2026-01-02 22:57:31
WINDLAS.NS,788.9,2026-01-02 22:57:31
WINDMACHIN.NS,273.15,2026-01-02 22:57:32
WINSOME.NS,1.81,2026-01-02 22:57:32
WIPL.NS,146.51,2026-01-02 22:57:32
WIPRO.NS,269.0,2026-01-02 22:57:33
WOCKPHARMA.NS,1406.2,2026-01-02 22:57:33
WONDERLA.NS,527.4,2026-01-02 22:57:33
WORTHPERI.NS,138.33,2026-01-02 22:57:33
WSI.NS,92.53,2026-01-02 22:57:34
WSTCSTPAPR.NS,419.9,2026-01-02 22:57:34
XCHANGING.NS,82.11,2026-01-02 22:57:34
XELPMOC.NS,128.28,2026-01-02 22:57:34
XPROINDIA.NS,980.05,2026-01-02 22:57:35
XTGLOBAL.NS,35.68,2026-01-02 22:57:37
YASHO.NS,1439.1,2026-01-02 22:57:37
YATHARTH.NS,699.45,2026-01-02 22:57:37
YATRA.NS,174.91,2026-01-02 22:57:38
YESBANK.NS,22.29,2026-01-02 22:57:38
YUKEN.NS,885.1,2026-01-02 22:57:38
ZAGGLE.NS,349.95,2026-01-02 22:57:38
ZEEL.NS,91.12,2026-01-02 22:57:39
ZEELEARN.NS,7.38,2026-01-02 22:57:39
ZEEMEDIA.NS,9.02,2026-01-02 22:57:39
ZENITHEXPO.NS,210.22,2026-01-02 22:57:39
ZENITHSTL.NS,7.23,2026-01-02 22:57:40
ZENSARTECH.NS,699.35,2026-01-02 22:57:40
ZENTEC.NS,1362.4,2026-01-02 22:57:40
ZFCVINDIA.NS,15040.0,2026-01-02 22:57:40
ZIMLAB.NS,70.43,2026-01-02 22:57:41
ZODIAC.NS,304.9,2026-01-02 22:57:41
ZODIACLOTH.NS,85.2,2026-01-02 22:57:41
ZOTA.NS,1543.4,2026-01-02 22:57:42
ZUARI.NS,337.35,2026-01-02 22:57:42
ZUARIIND.NS,324.45,2026-01-02 22:57:42
ZYDUSLIFE.NS,916.9,2026-01-02 22:57:42
ZYDUSWELL.NS,471.5,2026-01-02 22:57:43
